movieId,title,genres,avg_rating,rating_count,rating_count_scaled,liked
5679,"Ring, The (2002)",Horror|Mystery|Thriller,3.511111111111111,45,0.13095238095238096,0
1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,3.2244897959183674,49,0.14285714285714285,0
916,Roman Holiday (1953),Comedy|Drama|Romance,4.17741935483871,31,0.08928571428571427,1
6711,Lost in Translation (2003),Comedy|Drama|Romance,3.686046511627907,86,0.25297619047619047,0
34153,Murderball (2005),Documentary,4.666666666666667,3,0.005952380952380952,1
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,4.029032258064516,155,0.4583333333333333,1
4768,"Dr. Mabuse: The Gambler (Dr. Mabuse, der Spieler) (1922)",Crime|Mystery|Thriller,4.5,2,0.002976190476190476,1
457,"Fugitive, The (1993)",Thriller,4.001915708812261,261,0.7738095238095237,1
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,3.288135593220339,59,0.17261904761904762,0
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,3.3617021276595747,47,0.13690476190476192,1
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,3.5,7,0.017857142857142856,0
107,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical,3.0285714285714285,35,0.10119047619047618,1
434,Cliffhanger (1993),Action|Adventure|Thriller,3.1048387096774195,124,0.36607142857142855,0
34,Babe (1995),Children|Drama,3.6625766871165646,163,0.48214285714285715,0
1881,Quest for Camelot (1998),Adventure|Animation|Children|Fantasy|Musical,2.625,4,0.008928571428571428,0
3682,Magnum Force (1973),Action|Crime|Drama|Thriller,3.3125,8,0.020833333333333332,0
2470,Crocodile Dundee (1986),Adventure|Comedy,3.25,62,0.18154761904761904,0
2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,4.409090909090909,22,0.062499999999999986,1
5292,Slap Shot (1977),Comedy,4.0,12,0.03273809523809523,1
31422,Are We There Yet? (2005),Children|Comedy,2.5,4,0.008928571428571428,0
2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,3.533333333333333,90,0.2648809523809524,1
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,3.6989795918367347,98,0.28869047619047616,1
2174,Beetlejuice (1988),Comedy|Fantasy,3.4615384615384617,91,0.26785714285714285,0
1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,4.375,20,0.05654761904761904,1
527,Schindler's List (1993),Drama|War,4.345149253731344,268,0.7946428571428571,1
55498,Silk (2007),Adventure|Drama|Romance,2.0,1,0.0,0
832,Ransom (1996),Crime|Thriller,3.567901234567901,81,0.23809523809523808,0
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,4.083333333333333,24,0.06845238095238095,1
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,1.8571428571428572,21,0.05952380952380952,0
1224,Henry V (1989),Action|Drama|Romance|War,4.42,25,0.07142857142857142,1
4447,Legally Blonde (2001),Comedy|Romance,3.037037037037037,54,0.15773809523809523,1
3675,White Christmas (1954),Comedy|Musical|Romance,3.65,10,0.026785714285714284,1
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,4.161904761904762,210,0.6220238095238095,1
3006,"Insider, The (1999)",Drama|Thriller,4.021739130434782,46,0.13392857142857142,1
171,Jeffrey (1995),Comedy|Drama,3.5357142857142856,14,0.03869047619047619,0
716,Switchblade Sisters (1975),Crime,2.0,2,0.002976190476190476,0
204,Under Siege 2: Dark Territory (1995),Action,3.03125,48,0.13988095238095238,1
2788,Monty Python's And Now for Something Completely Different (1971),Comedy,4.017241379310345,29,0.08333333333333333,1
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,2.95,30,0.0863095238095238,0
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,3.4864864864864864,37,0.10714285714285714,0
33794,Batman Begins (2005),Action|Crime|IMAX,4.107142857142857,98,0.28869047619047616,1
2858,American Beauty (1999),Comedy|Drama,4.226457399103139,223,0.6607142857142857,1
1457,Fools Rush In (1997),Comedy|Drama|Romance,2.9166666666666665,18,0.050595238095238096,1
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,4.278761061946903,113,0.3333333333333333,1
1219,Psycho (1960),Crime|Horror,4.116504854368932,103,0.30357142857142855,1
173,Judge Dredd (1995),Action|Crime|Sci-Fi,2.6214285714285714,70,0.20535714285714285,0
246,Hoop Dreams (1994),Documentary,4.066037735849057,53,0.15476190476190477,1
955,Bringing Up Baby (1938),Comedy|Romance,3.911764705882353,17,0.047619047619047616,1
49,When Night Is Falling (1995),Drama|Romance,4.0,3,0.005952380952380952,1
5092,Big Fat Liar (2002),Children|Comedy,2.3,5,0.011904761904761904,0
316,Stargate (1994),Action|Adventure|Sci-Fi,3.3806451612903228,155,0.4583333333333333,0
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,3.5,7,0.017857142857142856,1
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,3.6315789473684212,19,0.05357142857142856,1
1961,Rain Man (1988),Drama,3.841549295774648,142,0.41964285714285715,1
8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller,3.9121621621621623,74,0.21726190476190477,1
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,3.863013698630137,73,0.21428571428571427,1
6188,Old School (2003),Comedy,3.314814814814815,27,0.07738095238095237,0
41,Richard III (1995),Drama|War,3.5961538461538463,26,0.0744047619047619,0
3173,Any Given Sunday (1999),Drama,2.9130434782608696,23,0.06547619047619047,0
1175,Delicatessen (1991),Comedy|Drama|Romance,4.096774193548387,31,0.08928571428571427,1
5995,"Pianist, The (2002)",Drama|War,4.138297872340425,47,0.13690476190476192,1
1188,Strictly Ballroom (1992),Comedy|Romance,3.7906976744186047,43,0.12499999999999999,1
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,2.765625,32,0.09226190476190475,0
19,Ace Ventura: When Nature Calls (1995),Comedy,2.6538461538461537,104,0.30654761904761907,1
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,4.330357142857143,112,0.33035714285714285,1
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,3.804,125,0.369047619047619,1
3671,Blazing Saddles (1974),Comedy|Western,3.8230769230769233,65,0.19047619047619047,1
508,Philadelphia (1993),Drama,3.73,100,0.29464285714285715,0
5896,New Waterford Girl (1999),Comedy,3.25,2,0.002976190476190476,0
1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,3.8146067415730336,178,0.5267857142857143,1
1704,Good Will Hunting (1997),Drama|Romance,4.07037037037037,135,0.3988095238095238,1
839,"Crow: City of Angels, The (1996)",Action|Thriller,2.8863636363636362,22,0.062499999999999986,0
494,Executive Decision (1996),Action|Adventure|Thriller,3.5568181818181817,44,0.12797619047619047,0
1302,Field of Dreams (1989),Children|Drama|Fantasy,3.8257575757575757,66,0.19345238095238096,0
1186,"Sex, Lies, and Videotape (1989)",Drama,3.4390243902439024,41,0.11904761904761904,1
4190,Elmer Gantry (1960),Drama,3.75,4,0.008928571428571428,0
2713,Lake Placid (1999),Horror|Thriller,2.6052631578947367,19,0.05357142857142856,1
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,3.090909090909091,11,0.029761904761904757,0
4855,Dirty Harry (1971),Action|Crime|Thriller,3.9107142857142856,28,0.08035714285714285,1
1678,"Joy Luck Club, The (1993)",Drama|Romance,4.0588235294117645,17,0.047619047619047616,1
64839,"Wrestler, The (2008)",Drama,3.9482758620689653,29,0.08333333333333333,1
6502,28 Days Later (2002),Action|Horror|Sci-Fi,3.4776119402985075,67,0.19642857142857142,0
901,Funny Face (1957),Comedy|Musical,4.0,7,0.017857142857142856,1
3977,Charlie's Angels (2000),Action|Comedy,2.934065934065934,91,0.26785714285714285,0
2959,Fight Club (1999),Action|Crime|Drama|Thriller,4.258373205741627,209,0.6190476190476191,1
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,3.5,33,0.09523809523809523,1
1588,George of the Jungle (1997),Children|Comedy,2.980769230769231,26,0.0744047619047619,1
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,3.5677966101694913,59,0.17261904761904762,0
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,3.4444444444444446,90,0.2648809523809524,1
54272,"Simpsons Movie, The (2007)",Animation|Comedy,3.4523809523809526,21,0.05952380952380952,0
1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,3.5555555555555554,27,0.07738095238095237,1
2353,Enemy of the State (1998),Action|Thriller,3.5733333333333333,75,0.22023809523809523,1
2096,Sleeping Beauty (1959),Animation|Children|Musical,3.7794117647058822,34,0.09821428571428571,0
6338,Daddy Day Care (2003),Children|Comedy,2.923076923076923,13,0.03571428571428571,0
110,Braveheart (1995),Action|Drama|War,3.906374501992032,251,0.7440476190476191,1
1993,Child's Play 3 (1991),Comedy|Horror|Thriller,2.1153846153846154,13,0.03571428571428571,0
1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi,2.8378378378378377,37,0.10714285714285714,0
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,2.592857142857143,70,0.20535714285714285,0
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,3.0,72,0.2113095238095238,0
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,3.0,2,0.002976190476190476,1
784,"Cable Guy, The (1996)",Comedy|Thriller,2.6206896551724137,58,0.16964285714285715,1
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,4.231543624161074,298,0.8839285714285714,1
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,3.84,25,0.07142857142857142,0
1856,Kurt & Courtney (1998),Documentary,3.0,4,0.008928571428571428,0
1584,Contact (1997),Drama|Sci-Fi,3.407766990291262,103,0.30357142857142855,1
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,3.3970588235294117,34,0.09821428571428571,0
3030,Yojimbo (1961),Action|Adventure,4.361111111111111,18,0.050595238095238096,1
8629,"Book of Life, The (1998)",Comedy|Fantasy,5.0,1,0.0,1
58154,"Other Boleyn Girl, The (2008)",Drama|Romance,2.6666666666666665,6,0.01488095238095238,0
76251,Kick-Ass (2010),Action|Comedy,3.3157894736842106,19,0.05357142857142856,0
77658,Cosmos (1980),Documentary,3.3333333333333335,3,0.005952380952380952,0
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller,3.619565217391304,46,0.13392857142857142,1
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,3.5,4,0.008928571428571428,0
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,4.2,30,0.0863095238095238,1
1912,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller,3.661764705882353,34,0.09821428571428571,0
37380,Doom (2005),Action|Horror|Sci-Fi,2.142857142857143,7,0.017857142857142856,0
2906,Random Hearts (1999),Drama|Romance,1.8,5,0.011904761904761904,0
96612,Compliance (2012),Drama|Thriller,3.5,3,0.005952380952380952,0
2692,Run Lola Run (Lola rennt) (1998),Action|Crime,4.055555555555555,90,0.2648809523809524,0
1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,3.762237762237762,143,0.4226190476190476,1
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,4.154676258992806,139,0.4107142857142857,0
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,4.391304347826087,23,0.06547619047619047,1
2791,Airplane! (1980),Comedy,3.849462365591398,93,0.2738095238095238,1
6870,Mystic River (2003),Crime|Drama|Mystery,3.9019607843137254,51,0.1488095238095238,1
3591,Mr. Mom (1983),Comedy|Drama,3.25,14,0.03869047619047619,1
2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,3.1717171717171717,99,0.2916666666666667,1
926,All About Eve (1950),Drama,4.137931034482759,29,0.08333333333333333,1
1921,Pi (1998),Drama|Sci-Fi|Thriller,3.91025641025641,39,0.11309523809523808,0
4360,There's No Business Like Show Business (1954),Musical,5.0,1,0.0,1
592,Batman (1989),Action|Crime|Thriller,3.3482142857142856,224,0.6636904761904762,0
22,Copycat (1995),Crime|Drama|Horror|Mystery|Thriller,3.127450980392157,51,0.1488095238095238,0
78276,"Hail Mary ('Je vous salue, Marie') (1985)",Drama,4.0,1,0.0,1
2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,3.4479166666666665,48,0.13988095238095238,1
3594,Center Stage (2000),Drama|Musical,3.0625,8,0.020833333333333332,0
3578,Gladiator (2000),Action|Adventure|Drama,3.8958333333333335,168,0.49702380952380953,0
290,Once Were Warriors (1994),Crime|Drama,3.888888888888889,18,0.050595238095238096,1
32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller,3.9030837004405288,227,0.6726190476190476,1
1552,Con Air (1997),Action|Adventure|Thriller,3.216666666666667,60,0.17559523809523808,1
516,Renaissance Man (1994),Comedy|Drama,3.088235294117647,17,0.047619047619047616,0
151,Rob Roy (1995),Action|Drama|Romance|War,3.5526315789473686,57,0.16666666666666666,1
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,3.7266666666666666,150,0.44345238095238093,1
1247,"Graduate, The (1967)",Comedy|Drama|Romance,3.94,100,0.29464285714285715,1
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,3.9783549783549783,231,0.6845238095238095,0
2541,Cruel Intentions (1999),Drama,3.5277777777777777,36,0.10416666666666666,1
647,Courage Under Fire (1996),Action|Crime|Drama|War,3.6315789473684212,38,0.1101190476190476,0
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,2.6875,8,0.020833333333333332,1
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,2.96875,16,0.04464285714285714,0
101186,Populaire (2012),Comedy,4.0,1,0.0,1
5418,"Bourne Identity, The (2002)",Action|Mystery|Thriller,3.890625,96,0.28273809523809523,0
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,2.076923076923077,13,0.03571428571428571,0
7381,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,2.375,4,0.008928571428571428,0
3717,Gone in 60 Seconds (2000),Action|Crime,2.8421052631578947,38,0.1101190476190476,0
1358,Sling Blade (1996),Drama,3.896103896103896,77,0.2261904761904762,0
1233,"Boot, Das (Boat, The) (1981)",Action|Drama|War,4.234939759036145,83,0.24404761904761904,1
951,His Girl Friday (1940),Comedy|Romance,3.973684210526316,19,0.05357142857142856,1
754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children,2.5,2,0.002976190476190476,0
1203,12 Angry Men (1957),Drama,4.241071428571429,56,0.1636904761904762,1
3915,Girlfight (2000),Drama,3.3333333333333335,3,0.005952380952380952,1
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,3.7268041237113403,97,0.2857142857142857,0
1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,3.481818181818182,55,0.16071428571428573,0
2336,Elizabeth (1998),Drama,3.869565217391304,46,0.13392857142857142,1
1387,Jaws (1975),Action|Horror,3.7,85,0.25,1
